,Unnamed: 0,Name,URL,Zone,Difficulty,Rating,Reviews,Elevation_gain_m,Traffic,Activities,Attractions,Suitabilities,Backpacking,Birdwatching,Camping,Fishing,Hiking,Horsebackriding,Mountainbiking,Naturetrips,Paddlesports,Roadbiking,Rockclimbing,Running,Skiing,Snowshoeing,Walking,Beach,Cave,Citywalk,Forest,Historicsite,Hotsprings,Lake,Railstrails,River,Views,Waterfall,Wildlife,Dogfriendly,Kidfriendly,Partiallypaved,Paved,Strollerfriendly,Wheelchairfriendly
68,18,Bull Creek Hills Loop,https://www.alltrails.com/explore/trail/canada/alberta/bull-creek-hills-loop?ref=result-card,Kananaskis Country Public Land Use Zone,hard,4,14,10.97,heavily,"Hiking, Nature trips, Walking, Bird watching","River, Views, Waterfall, Wildlife","Wheelchair friendly, Kid friendly, Stroller friendly, Paved",0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1
69,19,Odlum Ridge,https://www.alltrails.com/explore/trail/canada/alberta/odlum-ridge?ref=result-card,Sheep River Provincial Park,hard,3.5,8,756.82,lightly,Mountain biking,"Lake, Views, Wildlife",,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
70,20,Stony Ridge Route,https://www.alltrails.com/explore/trail/canada/alberta/stony-ridge-route?ref=result-card,Highwood Compound Provincial Recreation Area,hard,4.5,15,452.93,moderately,"Hiking, Mountain biking, Nature trips, Walking, Bird watching, Running","Forest, Views, Wildlife",,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
71,21,Fir Creek Point Loop via Grass Pass Trail ,https://www.alltrails.com/explore/trail/canada/alberta/fir-creek-point-loop-via-grass-pass-trail?ref=result-card,Cataract Creek Snow Vehicle Public Land Use Zone,moderate,4,11,946.71,NA,"Hiking, Nature trips","Forest, Views, Wildlife",,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
72,22,Grassy Pass and Gunnery Creek Trail Loop,https://www.alltrails.com/explore/trail/canada/alberta/grassy-pass-and-gunnery-creek-trail?ref=result-card,Sheep River Provincial Park,moderate,5,3,600.76,lightly,"Backpacking, Hiking, Snowshoeing, Walking, Running","Forest, River, Views, Wildlife",,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
73,23,Fir Creek,https://www.alltrails.com/explore/trail/canada/alberta/fir-creek?ref=result-card,"Longview, Alberta",moderate,4.5,4,515.72,moderately,"Backpacking, Hiking, Running","Forest, River, Views",,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
74,24,Strawberry Hills Trail,https://www.alltrails.com/explore/trail/canada/alberta/strawberry-hills-trail?ref=result-card,"Kananaskis Improvement, Alberta",moderate,4,9,823.87,moderately,"Hiking, Mountain biking, Nature trips, Snowshoeing, Bird watching, Running","Forest, Views, Waterfall, Wildlife",,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
75,25,Mount Head,https://www.alltrails.com/explore/trail/canada/alberta/mount-head?ref=result-card,Sheep River Provincial Park,hard,4,2,885.75,lightly,"Hiking, Nature trips, Bird watching","Forest, Views, Wildlife",Dog friendly,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
76,26,Serendipity and Patterson's Peaks,https://www.alltrails.com/explore/trail/canada/alberta/serendipity-and-pattersons-peaks?ref=result-card,Sheep River Provincial Park,hard,3,5,345.95,NA,"Hiking, Bird watching, Running","Forest, River, Views",,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
77,27,Mount Bishop,https://www.alltrails.com/explore/trail/canada/alberta/mount-bishop?ref=result-card,Sheep River Provincial Park,hard,3,2,313.94,moderately,"Backpacking, Hiking, Mountain biking, Nature trips, Skiing, Walking, Bird watching, Running","Forest, Views, Wildlife",,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
78,28,Fording River Pass Trail,https://www.alltrails.com/explore/trail/canada/alberta/fording-river-trail?ref=result-card,Cataract Creek Snow Vehicle Public Land Use Zone,moderate,4,6,282.85,moderately,"Backpacking, Hiking, Horseback riding, Nature trips, Snowshoeing, Walking","Forest, Views, Wildlife",,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
79,29,Odlum Pond Trail,https://www.alltrails.com/explore/trail/canada/alberta/odlum-pond-trail?ref=result-card,Sheep River Provincial Park,hard,4.5,2,1469.75,moderately,"Hiking, Mountain biking, Nature trips, Bird watching, Running","Forest, Views, Wildlife",,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
80,30,Cat Creek Hills Trail,https://www.alltrails.com/explore/trail/canada/alberta/cat-creek-hills-trail?ref=result-card,"Kananaskis Improvement, Alberta",moderate,5,1,381.91,lightly,"Hiking, Mountain biking","Forest, River, Views",,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
81,31,Mount Mann,https://www.alltrails.com/explore/trail/canada/alberta/mount-mann?ref=result-card,Don Getty Wildland Provincial Park,moderate,4,3,413.92,lightly,,"Forest, River, Views, Wildlife",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
82,0,Joffery Creeks Trail to Limestone Lakes Route,https://www.alltrails.com/explore/trail/canada/british-columbia/joffery-creeks-trail-to-limstone-lakes-route?ref=result-card,Height of the Rockies Provincial Park,hard,5,3,508.71,NA,"Hiking, Nature trips, Snowshoeing","Forest, River, Views, Wildlife",Dog friendly,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0
83,1,Turbine Canyon Campground via Beatty Lake Trail,https://www.alltrails.com/explore/trail/canada/british-columbia/turbine-canyon-campground-via-beatty-lake-trail?ref=result-card,Height of the Rockies Provincial Park,moderate,5,3,802.84,moderately,"Hiking, Mountain biking, Nature trips, Walking, Bird watching","Forest, River, Views, Wildlife",,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
84,2,Beaty Lake Campground via Beaty Lake Trail,https://www.alltrails.com/explore/trail/canada/alberta/beaty-lake-campground-via-beaty-lake-trail?ref=result-card,Height of the Rockies Provincial Park,moderate,4.5,10,315.77,lightly,Hiking,"Forest, Lake, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
85,3,Mount Putnik from Three Isle Lake Camp,https://www.alltrails.com/explore/trail/canada/alberta/mount-putnik-from-three-isle-lake-camp?ref=result-card,Peter Lougheed Provincial Park,hard,0,0,9.75,moderately,"Fishing, Hiking, Walking, Bird watching",River,Kid friendly,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
86,4,Mt. Mcharg-Worthington from Three Isle Lake Campground,https://www.alltrails.com/explore/trail/canada/alberta/mt-mcharg-worthington-from-three-isle-lake-campground?ref=result-card,Peter Lougheed Provincial Park,hard,5,2,1330.76,lightly,"Backpacking, Hiking, Running","Forest, Views, Wildlife",,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
87,5,Ralph Lake Trail,https://www.alltrails.com/explore/trail/canada/british-columbia/ralph-lake-trail?ref=result-card,Height of the Rockies Provincial Park,moderate,5,1,427.94,lightly,Mountain biking,"Forest, River, Views",,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
88,6,Palliser River Trail,https://www.alltrails.com/explore/trail/canada/british-columbia/palliser-river-trail?ref=result-card,Height of the Rockies Provincial Park,hard,5,1,824.79,moderately,"Mountain biking, Nature trips","Forest, Views",,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
89,7,Queen Mary Lake Trail,https://www.alltrails.com/explore/trail/canada/british-columbia/queen-mary-lake-trail?ref=result-card,Height of the Rockies Provincial Park,hard,5,2,806.81,lightly,Mountain biking,"Forest, River, Views",,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
90,0,Ptarmigan Cirque,https://www.alltrails.com/explore/trail/canada/alberta/ptarmigan-cirque?ref=result-card,Peter Lougheed Provincial Park,moderate,4.5,1142,1039.98,NA,"Backpacking, Hiking, Running","Forest, Views, Wildlife",,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
91,1,Sarrail Ridge via Rawson Lake Trail,https://www.alltrails.com/explore/trail/canada/alberta/sarrail-ridge-via-rawson-lake-trail?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,1003,223.72,moderately,"Hiking, Nature trips, Walking, Bird watching","Forest, River, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
92,2,Rawson Lake and Upper Kananaskis Lake Trail,https://www.alltrails.com/explore/trail/canada/alberta/rawson-lake-and-upper-kananaskis-lake-trail?ref=result-card,Peter Lougheed Provincial Park,moderate,4.5,975,467.87,NA,"Mountain biking, Nature trips","Forest, Views",,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93,3,King Creek Ridge,https://www.alltrails.com/explore/trail/canada/alberta/king-creek-trail?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,861,771.75,moderately,"Backpacking, Hiking, Mountain biking, Nature trips, Snowshoeing, Walking, Bird watching, Running","Forest, Views, Wildlife",,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
94,4,Edworthy Falls via Elbow Lake Trail,https://www.alltrails.com/explore/trail/canada/alberta/edworthy-falls-via-elbow-lake-trail?ref=result-card,Elbow-Sheep Wildland Provincial Park,easy,4.5,563,592.84,lightly,"Hiking, Mountain biking, Nature trips","Forest, Views, Wildlife",Dog friendly,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
95,5,Pocaterra Ridge,https://www.alltrails.com/explore/trail/canada/alberta/pocaterra-ridge?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,575,805.89,moderately,"Hiking, Mountain biking, Nature trips, Walking, Bird watching, Running","Forest, Views",,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96,6,Upper Kananaskis Lake Trail,https://www.alltrails.com/explore/trail/canada/alberta/upper-kananaskis-lake-trail?ref=result-card,Peter Lougheed Provincial Park,moderate,4.5,507,486.77,NA,"Backpacking, Hiking, Bird watching, Running","Forest, River, Wildlife",,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
97,7,Blackshale Suspension Bridge via Black Prince,https://www.alltrails.com/explore/trail/canada/alberta/blackshale-suspension-bridge-via-black-prince?ref=result-card,Peter Lougheed Provincial Park,easy,4,430,108.81,lightly,Hiking,"Forest, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
98,8,Black Prince Cirque Interpretive Trail to Warspite Lake,https://www.alltrails.com/explore/trail/canada/alberta/black-prince-cirque-interpretive-trail?ref=result-card,Peter Lougheed Provincial Park,easy,4,438,359.97,NA,Hiking,"River, Views",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
99,9,South Pocaterra Ridge,https://www.alltrails.com/explore/trail/canada/alberta/south-pocaterra-ridge--3?ref=result-card,Peter Lougheed Provincial Park,moderate,4.5,334,805.89,moderately,"Hiking, Nature trips, Walking, Bird watching","Forest, River, Views",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
100,10,Rae Glacier Trail,https://www.alltrails.com/explore/trail/canada/alberta/rae-glacier-trail?ref=result-card,Elbow-Sheep Wildland Provincial Park,moderate,4.5,281,683.97,NA,Mountain biking,"Forest, Wildlife",,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
101,11,South Lawson Peak ,https://www.alltrails.com/explore/trail/canada/alberta/south-end-of-lawson?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,423,531.88,lightly,"Hiking, Nature trips, Bird watching","Cave, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
102,12,Arethusa Cirque Route,https://www.alltrails.com/explore/trail/canada/alberta/arethusa-cirque-route?ref=result-card,Peter Lougheed Provincial Park,moderate,4.5,270,855.88,NA,Hiking,Views,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103,13,Elbow Lake Loop,https://www.alltrails.com/explore/trail/canada/alberta/elbow-lake-loop?ref=result-card,Elbow-Sheep Wildland Provincial Park,easy,4.5,273,920.8,lightly,"Backpacking, Hiking, Nature trips, Bird watching, Running","Forest, Views, Wildlife",,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
104,14,Pocaterra Cirque,https://www.alltrails.com/explore/trail/canada/alberta/pocaterra-cirque?ref=result-card,Peter Lougheed Provincial Park,moderate,4,204,747.98,heavily,Hiking,"Forest, River, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
105,15,Elbow Lake and Rae Glacier,https://www.alltrails.com/explore/trail/canada/alberta/elbow-lake-and-rae-glacier?ref=result-card,Elbow-Sheep Wildland Provincial Park,moderate,4.5,202,232.87,heavily,"Fishing, Hiking, Nature trips, Rock climbing","Forest, Lake, Views, Waterfall, Wildlife",Kid friendly,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0
106,16,Upper Kananaskis Lake Trail: Short Version,https://www.alltrails.com/explore/trail/canada/alberta/upper-kananaskis-lake-trail-short-version?ref=result-card,Peter Lougheed Provincial Park,easy,4.5,232,876.91,heavily,Hiking,"Forest, Lake, River, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
107,17,Little Arethusa Route,https://www.alltrails.com/explore/trail/canada/alberta/little-arethusa-route?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,176,203.0,heavily,"Hiking, Nature trips","Forest, Lake, River, Views, Wildlife",Kid friendly,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0
108,18,Blackshale Suspension Bridge,https://www.alltrails.com/explore/trail/canada/alberta/blackshale-suspension-bridge?ref=result-card,Peter Lougheed Provincial Park,easy,4,180,355.7,heavily,"Hiking, Snowshoeing","Forest, Lake, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
109,19,Interlakes Trail,https://www.alltrails.com/explore/trail/canada/alberta/interlakes-trail?ref=result-card,Peter Lougheed Provincial Park,moderate,4.5,199,720.85,moderately,"Hiking, Running",Views,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110,20,Elbow Pass Trail to Tombstone Campground and Lake,https://www.alltrails.com/explore/trail/canada/alberta/elbow-pass-trail-to-tombstone-campground-lake?ref=result-card,Elbow-Sheep Wildland Provincial Park,hard,4.5,106,769.92,heavily,"Hiking, Nature trips, Snowshoeing, Walking","Cave, Forest, Lake, Views, Waterfall, Wildlife",,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0
111,21,Northover Ridge Loop Trail,https://www.alltrails.com/explore/trail/canada/alberta/northover-ridge?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,79,1354.84,heavily,"Hiking, Nature trips, Running","Forest, Views, Wildlife",,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
112,22,Piper Pass via Elbow Pass Trail,https://www.alltrails.com/explore/trail/canada/alberta/piper-pass-via-elbow-pass-trail?ref=result-card,Elbow-Sheep Wildland Provincial Park,hard,5,52,921.72,heavily,"Hiking, Nature trips, Rock climbing, Snowshoeing, Bird watching","Forest, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
113,23,Three Isle Lake,https://www.alltrails.com/explore/trail/canada/alberta/three-isle-lake?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,83,949.76,moderately,Hiking,"Forest, River, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
114,24,Elk Pass and Frozen Lake Trail,https://www.alltrails.com/explore/trail/canada/alberta/elk-pass-and-frozen-lake-trail?ref=result-card,Peter Lougheed Provincial Park,moderate,4.5,104,863.8,heavily,"Hiking, Walking","Forest, River, Views, Wildlife",Dog friendly,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0
115,25,Mount Rae Route,https://www.alltrails.com/explore/trail/canada/alberta/mount-rae-route?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,71,39.93,moderately,"Hiking, Nature trips, Walking, Bird watching, Running","Forest, Lake, Views, Wildlife","Wheelchair friendly, Kid friendly, Stroller friendly",0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
116,26,Gypsum Ridge Route,https://www.alltrails.com/explore/trail/canada/alberta/gypsum-ridge-mar-24-920-am?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,99,75.9,moderately,"Nature trips, Road biking, Walking, Bird watching","River, Views, Wildlife","Kid friendly, Stroller friendly, Paved",0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0
117,27,Rae Lake via Elbow Pass,https://www.alltrails.com/explore/trail/canada/alberta/rae-lake-via-elbow-pass?ref=result-card,Elbow-Sheep Wildland Provincial Park,hard,4.5,117,1341.73,moderately,"Hiking, Snowshoeing, Bird watching","Forest, Lake, Views",,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
118,28,Canadian Mount Everest Expedition Trail,https://www.alltrails.com/explore/trail/canada/alberta/canadian-mt-everest-expedition-trail?ref=result-card,Peter Lougheed Provincial Park,easy,4.5,65,454.76,moderately,"Nature trips, Road biking, Walking, Bird watching, Running","Forest, Views, Wildlife",Paved,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
119,29,Marl Lake Trail,https://www.alltrails.com/explore/trail/canada/alberta/marl-lake-trail?ref=result-card,Peter Lougheed Provincial Park,easy,4,106,136.86,moderately,"Fishing, Hiking, Mountain biking, Nature trips, Walking, Bird watching, Running","Forest, River, Views, Wildlife","Kid friendly, Partially paved",0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0
120,30,Penstock Loop Trail,https://www.alltrails.com/explore/trail/canada/alberta/penstock-loop-trail?ref=result-card,Peter Lougheed Provincial Park,easy,4.5,67,1187.81,moderately,"Hiking, Walking","Forest, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
121,31,Mount Tyrwhitt via Pocaterra Cirque,https://www.alltrails.com/explore/trail/canada/alberta/mount-tyrwhitt-via-pocaterra-cirque?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,59,263.96,lightly,"Hiking, Mountain biking, Running","Forest, River, Views, Waterfall, Wildlife",Kid friendly,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0
122,32,Highwood Ridge & Grizzly Col,https://www.alltrails.com/explore/trail/canada/alberta/highwood-ridge-grizzly-col?ref=result-card,Peter Lougheed Provincial Park,hard,4,56,890.93,moderately,Hiking,"Forest, Lake, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
123,33,The Point,https://www.alltrails.com/explore/trail/canada/alberta/the-point?ref=result-card,Peter Lougheed Provincial Park,moderate,4.5,78,770.84,heavily,"Hiking, Walking, Running","Forest, Views",Dog friendly,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
124,34,Turbine Canyon to Three Isle Lake Backpacking Loop,https://www.alltrails.com/explore/trail/canada/alberta/turbine-canyon-to-three-isle-lake-backpacking-loop?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,33,695.86,moderately,"Hiking, Nature trips, Walking, Bird watching","Forest, Lake, River, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
125,35,Forks Campground ,https://www.alltrails.com/explore/trail/canada/alberta/forks-campground?ref=result-card,Peter Lougheed Provincial Park,moderate,4.5,56,854.96,lightly,"Hiking, Nature trips, Snowshoeing, Walking, Bird watching","Forest, River, Views",,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
126,36,Lower Lake Kananaskis Interpretive Trail,https://www.alltrails.com/explore/trail/canada/alberta/lower-lake-kananaskis-interpretive-trail?ref=result-card,Peter Lougheed Provincial Park,easy,4.5,50,762.0,lightly,"Hiking, Nature trips, Walking","Forest, Views, Wildlife",,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
127,37,Mount Arethusa Loop,https://www.alltrails.com/explore/trail/canada/alberta/mount-arethusa-loop?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,19,173.74,moderately,"Hiking, Mountain biking","Forest, Views, Wildlife",,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
128,38,Turbine Canyon and Maude Lake via Maude-Lawson Trail,https://www.alltrails.com/explore/trail/canada/alberta/turbine-canyon-and-maude-lake-via-maude-lawson-trail?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,42,53.95,moderately,"Walking, Running","River, Views, Wildlife",Kid friendly,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
129,39,Petain Falls via Lower Elk Lake Trail,https://www.alltrails.com/explore/trail/canada/british-columbia/petain-falls-via-lower-elk-lake-trail?ref=result-card,Elk Lakes Provincial Park,moderate,4.5,29,562.97,moderately,"Hiking, Rock climbing","River, Waterfall, Wildlife",,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
130,40,Hidden Lake,https://www.alltrails.com/explore/trail/canada/alberta/hidden-lake?ref=result-card,Peter Lougheed Provincial Park,moderate,4,23,79.86,moderately,Hiking,"Forest, Lake, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
131,41,Aster Lake Trail through Upper Kananaskis Lake Trail,https://www.alltrails.com/explore/trail/canada/alberta/aster-lake-trail?ref=result-card,Peter Lougheed Provincial Park,hard,4,45,1520.95,moderately,"Hiking, Nature trips, Rock climbing, Bird watching","Forest, River, Views, Waterfall, Wildlife",Dog friendly,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0
132,42,Mount Tyrwhitt to Mount Pocaterra ,https://www.alltrails.com/explore/trail/canada/alberta/mount-tyrwhitt-to-mount-pocaterra?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,27,1350.87,moderately,"Hiking, Mountain biking, Nature trips, Bird watching","Forest, River, Views, Wildlife",,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
133,43,Great Divide Trail: South Kananaskis Pass Alternate Route,https://www.alltrails.com/explore/trail/canada/alberta/great-divide-trail-south-kananaskis-pass-alternate-route?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,12,421.84,moderately,"Hiking, Nature trips, Walking, Bird watching, Running","Forest, River, Views, Wildlife",Kid friendly,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
134,44,Frozen Toad Loop: Winter Route,https://www.alltrails.com/explore/trail/canada/alberta/frozen-toad-loop-winter-route?ref=result-card,Peter Lougheed Provincial Park,easy,4.5,48,1243.89,moderately,Hiking,"Forest, Lake, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
